cluster,Label
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
0,kidneybeans
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
0,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
4,pigeonpeas
5,pigeonpeas
4,pigeonpeas
5,pigeonpeas
5,pigeonpeas
0,pigeonpeas
0,pigeonpeas
5,pigeonpeas
0,pigeonpeas
0,pigeonpeas
5,pigeonpeas
0,pigeonpeas
0,pigeonpeas
0,pigeonpeas
0,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
0,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
0,pigeonpeas
5,pigeonpeas
0,pigeonpeas
5,pigeonpeas
4,pigeonpeas
0,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
0,pigeonpeas
4,pigeonpeas
0,pigeonpeas
4,pigeonpeas
5,pigeonpeas
5,pigeonpeas
0,pigeonpeas
0,pigeonpeas
5,pigeonpeas
4,pigeonpeas
0,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
5,pigeonpeas
0,pigeonpeas
5,pigeonpeas
5,pigeonpeas
0,pigeonpeas
4,pigeonpeas
0,pigeonpeas
0,pigeonpeas
5,pigeonpeas
5,pigeonpeas
4,pigeonpeas
5,pigeonpeas
5,pigeonpeas
0,pigeonpeas
5,pigeonpeas
0,pigeonpeas
4,pigeonpeas
5,pigeonpeas
5,pigeonpeas
4,pigeonpeas
5,pigeonpeas
5,pigeonpeas
0,pigeonpeas
0,pigeonpeas
5,pigeonpeas
5,pigeonpeas
4,pigeonpeas
0,pigeonpeas
5,pigeonpeas
4,pigeonpeas
5,pigeonpeas
0,pigeonpeas
0,pigeonpeas
0,pigeonpeas
0,pigeonpeas
5,pigeonpeas
6,pigeonpeas
5,pigeonpeas
6,pigeonpeas
0,pigeonpeas
0,pigeonpeas
5,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
4,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
5,mothbeans
4,mothbeans
5,mothbeans
4,mothbeans
5,mothbeans
5,mothbeans
5,mothbeans
5,mothbeans
5,mothbeans
5,mothbeans
5,mothbeans
5,mothbeans
4,mothbeans
5,mothbeans
4,mothbeans
5,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
5,mothbeans
4,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
5,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
5,mothbeans
5,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
4,mothbeans
5,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
4,mothbeans
5,mothbeans
5,mothbeans
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,mungbean
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,blackgram
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
0,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
0,lentil
4,lentil
4,lentil
0,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
5,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
0,lentil
0,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
0,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
4,lentil
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
2,pomegranate
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
1,banana
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
4,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
4,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
4,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
4,mango
5,mango
5,mango
4,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
4,mango
5,mango
5,mango
5,mango
5,mango
5,mango
4,mango
5,mango
5,mango
5,mango
4,mango
4,mango
5,mango
5,mango
5,mango
5,mango
4,mango
5,mango
5,mango
5,mango
5,mango
4,mango
5,mango
5,mango
5,mango
5,mango
4,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
5,mango
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
3,grapes
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,watermelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
1,muskmelon
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
3,apple
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
4,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
4,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
4,orange
2,orange
2,orange
2,orange
4,orange
4,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
4,orange
2,orange
2,orange
2,orange
4,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
4,orange
4,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
2,orange
4,orange
2,orange
2,orange
2,orange
2,orange
2,orange
4,orange
4,orange
2,orange
2,orange
2,orange
4,orange
4,orange
2,orange
2,orange
2,orange
2,orange
6,papaya
4,papaya
4,papaya
6,papaya
6,papaya
6,papaya
6,papaya
6,papaya
6,papaya
6,papaya
6,papaya
4,papaya
6,papaya
4,papaya
6,papaya
6,papaya
4,papaya
4,papaya
6,papaya
4,papaya
4,papaya
4,papaya
4,papaya
6,papaya
4,papaya
6,papaya
6,papaya
4,papaya
4,papaya
4,papaya
4,papaya
4,papaya
6,papaya
4,papaya
4,papaya
4,papaya
6,papaya
6,papaya
4,papaya
6,papaya
6,papaya
6,papaya
4,papaya
4,papaya
6,papaya
4,papaya
4,papaya
6,papaya
6,papaya
4,papaya
6,papaya
6,papaya
6,papaya
4,papaya
6,papaya
1,papaya
4,papaya
1,papaya
6,papaya
6,papaya
6,papaya
4,papaya
6,papaya
1,papaya
1,papaya
4,papaya
4,papaya
4,papaya
1,papaya
6,papaya
1,papaya
6,papaya
6,papaya
4,papaya
6,papaya
6,papaya
4,papaya
6,papaya
6,papaya
1,papaya
6,papaya
4,papaya
6,papaya
6,papaya
6,papaya
6,papaya
4,papaya
6,papaya
4,papaya
1,papaya
2,papaya
6,papaya
4,papaya
6,papaya
4,papaya
4,papaya
4,papaya
6,papaya
6,papaya
6,papaya
6,coconut
6,coconut
2,coconut
2,coconut
2,coconut
2,coconut
2,coconut
2,coconut
6,coconut
2,coconut
2,coconut
6,coconut
2,coconut
2,coconut
6,coconut
2,coconut
6,coconut
2,coconut
6,coconut
2,coconut
2,coconut
2,coconut
2,coconut
6,coconut
2,coconut
2,coconut
2,coconut
2,coconut
6,coconut
2,coconut
2,coconut
2,coconut
6,coconut
2,coconut
6,coconut
2,coconut
6,coconut
6,coconut
6,coconut
6,coconut
2,coconut
2,coconut
2,coconut
2,coconut
6,coconut
2,coconut
2,coconut
2,coconut
6,coconut
6,coconut
2,coconut
2,coconut
2,coconut
2,coconut
6,coconut
6,coconut
2,coconut
2,coconut
2,coconut
6,coconut
2,coconut
2,coconut
6,coconut
2,coconut
2,coconut
6,coconut
6,coconut
6,coconut
2,coconut
2,coconut
2,coconut
2,coconut
2,coconut
2,coconut
2,coconut
2,coconut
2,coconut
2,coconut
2,coconut
2,coconut
6,coconut
6,coconut
2,coconut
2,coconut
2,coconut
2,coconut
6,coconut
2,coconut
2,coconut
6,coconut
2,coconut
2,coconut
2,coconut
6,coconut
6,coconut
6,coconut
6,coconut
2,coconut
2,coconut
2,coconut
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
1,cotton
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
6,jute
